Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-12 00:00:00+05:30,2466.7863067978446,2480.4380345112686,2456.3232665145174,2475.40576171875,2949893,0.0,0.0
2023-06-13 00:00:00+05:30,2486.217458651973,2514.567264383962,2477.498259147683,2511.9765625,5190958,0.0,0.0
2023-06-14 00:00:00+05:30,2512.1261693750453,2546.006490580421,2508.140249233237,2542.86767578125,6127509,0.0,0.0
2023-06-15 00:00:00+05:30,2542.817581444814,2553.5297408920583,2526.574909626699,2543.56494140625,5451926,0.0,0.0
2023-06-16 00:00:00+05:30,2551.187985648854,2573.3097924576364,2551.187985648854,2568.327392578125,11155180,0.0,0.0
2023-06-19 00:00:00+05:30,2574.904233215428,2574.904233215428,2533.699689291686,2542.817626953125,3137532,0.0,0.0
2023-06-20 00:00:00+05:30,2538.5826883785617,2554.9747358238333,2526.0768156448585,2548.09912109375,3194085,0.0,0.0
2023-06-21 00:00:00+05:30,2547.99932907267,2560.8041942297464,2539.0310091815268,2555.273681640625,3212779,0.0,0.0
2023-06-22 00:00:00+05:30,2547.002790453683,2564.241942503847,2523.0872712944933,2526.574951171875,3516244,0.0,0.0
2023-06-23 00:00:00+05:30,2519.9980431703752,2524.4822029363495,2503.157629361766,2505.89794921875,3059084,0.0,0.0
2023-06-26 00:00:00+05:30,2498.1752719415704,2506.5456063340234,2479.93963992811,2486.765625,5833893,0.0,0.0
2023-06-27 00:00:00+05:30,2487.762098824363,2500.6664656813937,2477.896801227706,2487.662353515625,4471687,0.0,0.0
2023-06-28 00:00:00+05:30,2487.662353515625,2487.662353515625,2487.662353515625,2487.662353515625,0,0.0,0.0
2023-06-30 00:00:00+05:30,2537.4366479361247,2547.6505682309717,2524.532280219862,2541.273193359375,5146441,0.0,0.0
2023-07-03 00:00:00+05:30,2549.045701348587,2612.7705484096514,2546.355254016772,2606.49267578125,5609248,0.0,0.0
2023-07-04 00:00:00+05:30,2615.7598490878504,2615.7598490878504,2564.192012062975,2579.637451171875,3720447,0.0,0.0
